id,lat,lon
W_2454106656,58.367342322320205,26.7040745314437
W_6694668926,58.367343302704136,26.691622701781185
W_12583084737,58.36734495849916,26.703117965717965
W_4645602869,58.367347895584224,26.702874018978434
W_4452347873,58.367348954787786,26.749311469207047
W_8760612341,58.367358124836215,26.724692050582867
W_cluster_330044940_8760612295_8760612296_8760612299,58.36736154644908,26.729543626272655
W_963530492,58.36736452251491,26.70137274066032
W_2454106658,58.36736807007741,26.703285457506627
W_10882885820,58.36736873592568,26.69170367345782
W_6694669057,58.3673688773586,26.684168573263445
W_6341745603,58.36737075266042,26.73615286652904
W_9244402775,58.367370914563715,26.747368827468144
W_2957275980,58.36737191971316,26.68948971259449
W_8760612253,58.36737439085329,26.72565906546027
W_6694669052,58.367374896408315,26.683550593994134
W_5577259516,58.367376290054835,26.71895469739745
W_8593138961,58.36737929212989,26.699469953442723
W_9244402776,58.367380992209355,26.747514732551746
W_12116567719,58.36738277145331,26.7014953169051
W_8760612327,58.36738280772635,26.723766766250122
W_6694669038,58.3673853341664,26.68304983546596
W_6341745492,58.36738641959253,26.73893298205985
W_cluster_6341745485_6341745493,58.36738743486848,26.739299113986764
W_360477758,58.36739585566642,26.773117366146554
W_12583083784,58.36739905267186,26.703516470846274
W_8760612338,58.36740285286834,26.725026390315648
W_9244476134,58.367403989253106,26.772942961966294
W_6694278398,58.367406171117075,26.72285738776362
W_8593138972,58.36740735500824,26.699448861000032
W_3037611371,58.367408708977344,26.768903263608454
W_11809544580,58.36740969815968,26.772819511426064
W_2957275982,58.367411272152815,26.690868803418766
W_9244476151,58.367411731448584,26.773409560324076
W_12208864488,58.36741549925769,26.741401902725205
W_2957275984,58.36741798203282,26.691528378693533
W_9244476129,58.36742096944418,26.773656158025066
W_cluster_11573371634_11573371636_5577259518_6400680217_#1more,58.36742519482036,26.719712912644088
W_2454106660,58.36742816631047,26.703871598233192
W_4645575537,58.36743232821191,26.699565567523365
W_2454106663,58.36743518484943,26.70348898938627
W_cluster_8760919557_8760919560,58.36743682213931,26.734397910022256
W_11716486341,58.36743720176186,26.745600900086213
W_2962632261,58.367438293879495,26.700079857063635
W_2961022572,58.367438933336295,26.698096675957252
W_6341745551,58.36744051580556,26.736796082308224
W_8593138960,58.36744515037082,26.699632977496734
W_4393523584,58.36744708096442,26.741163048287405
W_8760612305,58.36744827511235,26.721936749972667
W_6694669025,58.367449621716915,26.682063140256805
W_8132085827,58.367450215454475,26.761801556379396
W_3738158674,58.367450400133045,26.693658959756895
W_12469026324,58.36745058638232,26.744969716545455
W_8760612297,58.36745188374211,26.72902551864448
W_6341745582,58.36745289222902,26.737838173345033
W_9244476152,58.36745302737056,26.77355099960625
W_cluster_12582414136_2957275986,58.36745466290261,26.68968436363308
W_11809544578,58.36745568533571,26.772466238123325
W_8760612342,58.36745847810716,26.725081853109906
W_6694278409,58.36745862979168,26.724233336188153
W_2962632258,58.36746116141845,26.701448502929605
W_9244476178,58.36746286885628,26.773275562537933
W_8132085824,58.367462951205766,26.76116491358932
W_2606836432,58.36747121810377,26.718174825820505
W_2962632263,58.36747488974271,26.70028911187416
W_2957275987,58.36747512717231,26.690792692240723
W_6690959017,58.36747648749996,26.72012719190628
W_7243299932,58.36747679746487,26.684553749739102
W_6694652776,58.36747686497555,26.68917307551797
W_8760911268,58.367478034282456,26.735563369654713
W_cluster_6694278411_6694278414,58.36748065738689,26.72436905690687
W_8157540221,58.367481484372625,26.705610577256163
W_12469026352,58.36748200353395,26.74432985543511
W_12469026342,58.36748282240854,26.74537203328275
W_8132085835,58.36748367924387,26.76182970595191
W_9026347695,58.367486233061875,26.74084841423226
W_8760919558,58.36748865043459,26.733837711994333
W_248163125,58.36749156920457,26.679649683048282
W_11809544576,58.36749211326768,26.77219268063672
W_8132023614,58.36749276645418,26.761018563783406
W_7040722659,58.36749337458985,26.706996412449836
W_3738158675,58.36749526266405,26.69379019045465
W_2454106666,58.367498033738954,26.70367341315419
W_10718514668,58.36750283474485,26.744281843299387
W_10000100034,58.36750296262988,26.77610391786843
W_12583083787,58.36750322175119,26.703974897652227
W_7160745754,58.367503935026015,26.770914874205
W_6690959016,58.36750520308934,26.71999226852205
W_12583083783,58.36750879600238,26.703433844066932
W_4515975060,58.367509162192874,26.71213627351564
W_8132085840,58.367510913420176,26.76159910360619
W_1465411102,58.3675129756049,26.679051902264007
W_6694278395,58.36751738683287,26.723200606525992
W_8760612243,58.367520487845866,26.726273123972028
W_9244476131,58.36752565236209,26.77332763667201
W_3738158676,58.36752767071181,26.694799619370766
W_8760612250,58.3675281137847,26.72601717644062
W_12468979150,58.36752815543538,26.747811106978524
W_4645575518,58.36753213613913,26.700226748383834
W_6694669043,58.367534004132295,26.68240715645442
W_8760612235,58.36753601931606,26.727913801417706
W_12469026347,58.36753750434792,26.745002934590723
W_3738158678,58.36753761312653,26.693922639771333
W_12116567605,58.3675385035055,26.701106493859214
W_2961022566,58.367540873797935,26.69847767310994
W_11809544574,58.36754139079191,26.771821949188855
W_6341745546,58.367543879725716,26.73797185301107
W_6694669050,58.36754588645236,26.683760851617656
W_6341745547,58.36754599408945,26.73830310784131
W_4645575534,58.3675467705125,26.701377696957472
W_9244476132,58.36754809915651,26.77317143001321
W_6341745537,58.3675483598869,26.739993800654446
W_2454106668,58.367548663410076,26.707136975190586
W_cluster_12619117040_12619117041,58.367550318127755,26.706565014868787
W_8132085836,58.36755385728917,26.761895213808845
W_8145251946,58.367553904679,26.73008418759604
W_12582636505,58.367555655829584,26.700298341473335
W_2962632276,58.36755784976867,26.702008351714476
W_cluster_330045869_6690958988,58.36755800416769,26.7212637730981
W_6694278420,58.36755893346099,26.724850139739235
W_11809544664,58.36756558754538,26.771640773816216
W_cluster_11809544651_360477751,58.36756601370011,26.769971770325157
W_6694669141,58.367568855835955,26.680026919484597
W_12582636496,58.36756902783707,26.700677873807702
W_8760612323,58.36756905733478,26.72354548954729
W_11716486352,58.36757181030806,26.74590487837016
W_3738158679,58.36757318964313,26.693888999552062
W_11573371640,58.36757402332144,26.718895008005052
W_12583083788,58.367577986076,26.70371923731016
W_8750995754,58.36757817699455,26.722239478956723
W_8760911263,58.3675802142388,26.735200908304225
W_6694669045,58.36758146669122,26.682568092552664
W_3830640656,58.367582362474906,26.68061635131052
W_324550997,58.367585153926406,26.69367146704182
W_cluster_330041860_8750983815,58.367585615400564,26.718529628766408
W_2454106669,58.367585992965765,26.703375762547317
W_6400626343,58.367586607678106,26.735513157615497
W_cluster_8760612340_8760612344,58.36758696815942,26.72502307822023
W_8132023616,58.36758822630466,26.760770405750314
W_cluster_2957275990_6694668925,58.36759103695461,26.691370805521547
W_12583083790,58.36759372528478,26.703922688611414
W_6341745489,58.36760194978128,26.738919425294334
W_6694652774,58.36760256785625,26.689267864923497
W_6694278418,58.36760407964737,26.725128411778318
W_7160739693,58.36761401306657,26.775817754357792
W_8760612239,58.36761902344206,26.726739354585032
W_cluster_2463289434_8593138970,58.36762186955643,26.699425157938688
W_8132085820,58.36762281117651,26.760629321768754
W_2961022546,58.36762470488168,26.697805697058314
W_12469026397,58.367628653929515,26.74418555186277
W_1946225286,58.367628971777265,26.69381655302906
W_6694668924,58.36763619857778,26.691252466201625
W_cluster_12582635513_12582635514,58.367636678172204,26.702265799042713
W_12619117001,58.36763832995972,26.706013361403944
W_2454106673,58.367638852538086,26.703125070429326
W_cluster_248429351_4645599430_7040722658_8538631818_#1more,58.36764156376454,26.70691484506207
W_6690959018,58.36764285512698,26.719442477745247
W_5628622528,58.36764400949135,26.741589285226826
W_2606836440,58.36764970756071,26.718023151440995
W_6690959012,58.36765047439893,26.71878038666928
W_8163652500,58.36765175545417,26.728828266575857
W_3738158680,58.367653514370524,26.694653751173163
W_7040722657,58.36766042597617,26.70675828321886
W_cluster_1465411048_324551001,58.36766150501678,26.680478204564196
W_cluster_4522107030_4522107033_5200254950_5200254952,58.3676627031631,26.725493072895873
W_12582635511,58.36766533417135,26.701303535423772
W_10882885824,58.367665758946536,26.691331521968443
W_2962632270,58.36767151337169,26.70268532219646
W_cluster_6694669041_6694669047,58.36767300154974,26.682899397882714
W_5352317119,58.3676775334539,26.711881747994475
W_cluster_11809544643_11809544658_3037609390,58.36767992325248,26.769036529395787
W_4645575532,58.36768197896691,26.700738796141966
W_12583083750,58.36768390836734,26.706815180785934
W_12690960728,58.36768706214254,26.694484919373263
W_11716486342,58.36769418904479,26.74570366324274
W_8750995752,58.36769565973127,26.722987593368117
W_3830640659,58.36769769807083,26.679937550896014
W_5919075518,58.367697849374146,26.722795787098338
W_12582635509,58.36770392426406,26.701521493694223
W_12690752821,58.36770531233372,26.694304083100256
W_10882885830,58.3677056767866,26.69269250214096
W_8750995753,58.36770690347599,26.72224889477396
W_4034421255,58.367707767816945,26.69371536074862
W_4645575547,58.367708723931706,26.702658172475406
W_4645575529,58.3677104911573,26.702529614315267
W_cluster_12582636538_2962632268,58.36771259944934,26.70293488404879
W_10882885829,58.36771357261339,26.69280149025191
W_330041877,58.367717003992084,26.734377002517057
W_6694669142,58.36771839681737,26.679918047826124
W_11573371631,58.36771858705652,26.71932735027511
W_8760612229,58.367720124315895,26.72807477306815
W_4034421283,58.36772298374668,26.698996618207254
W_6694278422,58.367726267934444,26.724644740994073
W_6694317464,58.36772735180192,26.725903670061925
W_12582635512,58.367727502501005,26.702197343868054
W_3037611341,58.36773507239045,26.76665948957975
W_6694317466,58.36773982352287,26.72598169077855
W_12582636519,58.367741205152576,26.70287652568477
W_10882885828,58.36774275801401,26.69287439706168
W_6690959019,58.36774282747112,26.719691933742336
W_6690959008,58.36774696518388,26.717935711623284
W_377128482,58.36774887607752,26.76842549911918
W_8760612242,58.367749878454646,26.726525870755104
W_12619117032,58.36775027024571,26.70645703366199
W_6400626341,58.36775130254254,26.73549996020023
W_11362442273,58.36775252782064,26.759586594296334
W_3037609382,58.36775435917684,26.76882562214018
W_4645575542,58.367754390409026,26.700593571870815
W_4034421285,58.36775663093314,26.694242957305793
W_8132085823,58.36775981090289,26.760693862447837
W_8593138973,58.3677609106711,26.699121761997656
W_cluster_3037609361_3037609428,58.36776183283969,26.768587460714635
W_1465411105,58.367763629963655,26.680335917902283
W_12582636521,58.36776757611832,26.702629302267145
W_7850274929,58.36776988750174,26.707022496357023
W_12469026319,58.3677700845993,26.74525236115079
W_cluster_11331190093_330044798,58.36777558131853,26.736166939189737
W_6694317462,58.367776332218405,26.726211999697373
W_8760612302,58.367777469426954,26.728475859283265
W_6341745378,58.36777958246442,26.738908199428813
W_cluster_12690960727_324550996_3738158681,58.36778187887733,26.69447281834865
W_2454106675,58.36778379955825,26.703816484417
W_6694669042,58.36779077496794,26.682184684819756
W_2961022577,58.36779566989488,26.699236676859574
W_6694669048,58.36779825748789,26.68433857959169
W_8153691238,58.36780241150671,26.733897570642565
W_6694317467,58.3678028916615,26.725947869585788
W_10882885825,58.36780409076078,26.693206847172696
W_10882885826,58.36780598050414,26.693095893463617
W_2957275995,58.36781055790035,26.692009556770277
W_8760612246,58.36781948602516,26.726483965965706
W_6690959010,58.367820307205136,26.719062789103415
W_8760612303,58.36782106853769,26.725000061628077
W_2454106677,58.36782870410326,26.703000573546667
W_6694669044,58.36782986142942,26.682372363048657
W_12582635497,58.36783466526953,26.701855253351244
W_8760612300,58.36783712290467,26.728737616517144
W_4034421267,58.367839908728655,26.69334909695389
W_12469026406,58.367843431163664,26.744604499561888
W_8750995722,58.36784518611638,26.720499477534627
W_6694317465,58.367850100332674,26.725847848136418
W_6690959009,58.36785107258646,26.71912579090556
W_cluster_12582414163_2957275997,58.367853342111125,26.690978781842386
W_cluster_10718514688_11716486339,58.36785479947891,26.74648385500848
W_12469026401,58.36785660640826,26.7441406559125
W_4034421391,58.36785712334814,26.693524157067614
W_10718514657,58.36786128136974,26.745179056428956
W_11573371633,58.3678625899294,26.71954517601525
W_cluster_1115576608_3037609391,58.36786371859259,26.768209368150156
W_331741357,58.36786417913466,26.737935975966035
W_2454106679,58.36786688086965,26.70377835348927
W_3037609429,58.36786757134263,26.76850215555933
W_cluster_3034243065_360477765_8919395723,58.36786781638521,26.767744567408634
W_8760612249,58.36786892177424,26.726795883335758
W_11362432168,58.36787007623312,26.758002076195226
W_8164649226,58.36787070719397,26.734954294593695
W_3099325003,58.36787498482007,26.768678170715027
W_4645628597,58.367876788937984,26.699549312648024
W_13534274115,58.36787906992903,26.76810619331926
W_10882884660,58.36788167217633,26.691143487625634
W_4034421268,58.36788639477394,26.693483049608332
W_cluster_330043888_6341745514_6341745517,58.367887338614494,26.73841288629961
W_4645575545,58.36789699080408,26.70077406948159
W_6694278425,58.36789911791312,26.72200448477355
W_6690959014,58.3678996488561,26.718546615589926
W_6694669046,58.36790041512092,26.682609159771857
W_4034421260,58.3679048214686,26.693864590492424
W_6694669024,58.36790627270522,26.681676136693834
W_3037609356,58.367906313039704,26.768420023671112
W_3099325005,58.36791318845543,26.76874561135713
W_4034421273,58.367915525408726,26.698757377700577
W_6694317463,58.36791607761636,26.726124253016383
W_cluster_1465411112_330043514,58.36791641717361,26.681529723818954
W_6341745377,58.36791645942069,26.738995220736392
W_8163652501,58.36792120703362,26.72904243421165
W_12621319560,58.36792533582541,26.693429208954594
W_6694278417,58.367926494403626,26.724406777029063
W_11362442269,58.36792951956582,26.75823209100822
W_8132085845,58.367933893285326,26.759936463579425
W_9935098162,58.367935636862384,26.715364009351116
W_12468979132,58.367937063694605,26.741404070928347
W_330043217,58.36793843352265,26.69914161841337
W_3037611339,58.367938773017734,26.769835331510112
W_13534274114,58.36793896171985,26.76809776653328
W_8760612224,58.367941157251224,26.728623487690754
W_8157388688,58.367942663439315,26.72726077281328
W_8593138969,58.36794297092693,26.699199698175985
W_11716486350,58.36794537380115,26.746096035345225
W_8163652498,58.36794658428116,26.729150613291665
W_12469026405,58.36795187304786,26.744351585474565
W_cluster_12618907355_12619074362,58.367958136025145,26.706549322976656
W_3037611369,58.367959378257,26.76821267257916
W_4034421261,58.367962085564585,26.69381093343222
W_331741347,58.36796401709519,26.739944591329525
W_3037609378,58.36796429998439,26.769696194332337
W_8760612234,58.36796516950811,26.728553561384956
W_2463289440,58.367966021770165,26.703150869817623
W_12583084531,58.36796704974232,26.703944177351385
W_8132085844,58.36796720155885,26.75997726210085
W_8760612238,58.367970793429095,26.727437816803306
W_4034421259,58.367971318075064,26.69357786694781
W_10882884655,58.36797261658628,26.69247087044975
W_11362442270,58.36797382810294,26.75853331942353
W_12619074361,58.36797929499821,26.706728972576784
W_3037609364,58.36797944882868,26.76923046565599
W_6690959023,58.367983916301874,26.718923885302164
W_8164649225,58.367984448232406,26.73492745965746
W_6341745534,58.36798856620024,26.740446108921443
W_8750995723,58.367988996369675,26.720547570431307
W_cluster_330041937_6690959006,58.36799316285657,26.71814536699245
W_360477750,58.367993313325954,26.769797712387586
W_3099325006,58.367997553546864,26.76841327238007
W_2957275999,58.36799813251943,26.69254910846685
W_3037609399,58.36800586879179,26.76874038991398
W_8157388691,58.36801221599273,26.727699372254328
W_12582496790,58.36801370407761,26.69777040721652
W_4034421251,58.36802010441751,26.69373487694022
W_331741359,58.36802067105765,26.73790814999173
W_13171833021,58.36802268756276,26.734613162567758
W_3099325007,58.368026095242755,26.768452058927355
W_3738158683,58.36802641702989,26.69585614819862
W_6694278423,58.36802821185749,26.721315107922084
W_4938504997,58.36802921909395,26.70434023010035
W_3099325004,58.36803701653758,26.768680529384923
W_12619117049,58.36803789591071,26.706237385110157
W_cluster_330045078_4393475283_4393523587_7139926781_#5more,58.368039743766204,26.741014268307733
W_8760612315,58.368042572526576,26.72334042381566
W_12618907354,58.368044382012016,26.70663766526684
W_2463289441,58.36804636137292,26.70324745839183
W_cluster_1465411115_6694669139,58.36805107658793,26.682190720998175
W_6690959002,58.368053470177536,26.71828642191494
W_7139933510,58.368057034923226,26.74183805635893
W_11573371630,58.36805816480974,26.719238160663735
W_11716486338,58.36806312748787,26.746279972289624
W_12469026396,58.368065313866985,26.745254849363516
W_12619117047,58.368065888839645,26.70630279231799
W_12619117072,58.36807096886478,26.705737803478804
W_8132085833,58.36807662936199,26.75956353632072
W_cluster_12468979127_330044587_4393523588,58.36807705429942,26.742279268886758
W_248424237,58.36807867856571,26.704911771736853
W_3037611348,58.36807920812311,26.769315795672856
W_8760612317,58.368085673606195,26.723210858261925
W_4645627390,58.36808569579524,26.702432442283097
W_8760612233,58.36808722810647,26.728171947876266
W_12619074359,58.36808845754629,26.707019514785074
W_12619117046,58.368089731864345,26.706360200051336
W_6694652734,58.36809044737946,26.684236827442696
W_4034421266,58.36809067357265,26.698569564021614
W_12469026400,58.368099629944815,26.746117491296555
W_8760612316,58.36810060732496,26.72334680719701
W_cluster_12618907345_12618907346,58.368101979770984,26.707906395332838
W_12469026404,58.36810571827364,26.744527050918137
W_cluster_13534274205_13534274206_3037609343_3037611337,58.368106847222876,26.76960176345204
W_4034421272,58.36810716920874,26.695368111604562
W_2962632247,58.368111192644534,26.70165566010025
W_8760612247,58.368111334131,26.72683777012807
W_12583084534,58.368119786321806,26.703965633111412
W_2454106702,58.36812366852518,26.703043223319938
W_6694317470,58.368125347896026,26.725914088794596
W_12582618677,58.368127314628985,26.702640464533765
W_12737124817,58.368136997963944,26.734384445440185
W_cluster_8760610254_8760612228,58.36814057068234,26.728506916461114
W_cluster_12106165026_402116697,58.36814088205625,26.76756089683994
W_11362442275,58.368141663848476,26.75928087715085
W_6669645881,58.368144357205246,26.72012686259751
W_6694669018,58.36814591233874,26.682875156959796
W_12116553761,58.368148518904675,26.702179951903073
W_13656619283,58.368149627143936,26.734627594132046
W_8760612226,58.36815231614514,26.728582038642326
W_4645623684,58.36815318567574,26.70221700600611
W_cluster_12582414139_12582421401,58.36815785838695,26.69185285874395
W_966086652,58.36815953033395,26.699817845886134
W_8760612304,58.36815986691694,26.72492255605319
W_331741377,58.36816093105443,26.737892409705346
W_6690959020,58.368162632236405,26.719120580943606
W_6690959004,58.36816493510203,26.71783921644512
W_12618907349,58.368165803765635,26.70686896177092
W_4645599422,58.36816882051939,26.70287737665077
W_cluster_1116794650_3738158686,58.36817245975645,26.69578138881538
W_10882884656,58.36817551679274,26.69221167372557
W_330044416,58.36817899398698,26.73285492488667
W_cluster_330041942_6400680220,58.368179111697046,26.718567467564053
W_7139933512,58.36817916982421,26.741563664999568
W_6694278427,58.36818103343711,26.721955602340962
W_2962632281,58.36818299572378,26.70097968004694
W_6694317468,58.36818439409975,26.725512099187178
W_10718514689,58.36818439439268,26.74619722315987
W_8169719245,58.368187002160084,26.709431652011368
W_330043019,58.368187991587575,26.73131693355647
W_cluster_11716486325_4017522185,58.3681894730336,26.74405551354105
W_cluster_12582636533_330042937_332634287_4645599416_#2more,58.368197352852015,26.702671328024397
W_cluster_330043806_330044930,58.36819750633528,26.728884934726114
W_13656619285,58.36819888724958,26.73456072977228
W_12618907339,58.36820040840606,26.707390718235967
W_3037609362,58.36820078691909,26.76899928145417
W_963523618,58.368201935130934,26.692291613528354
W_cluster_12469026394_12469026395,58.36820195534676,26.745225660227156
W_8760394789,58.368202187063034,26.730208296463335
W_331741375,58.3682024317485,26.738510382573658
W_6900843056,58.3682045054698,26.7416564697466
W_4645628598,58.36820756175504,26.699732653024366
W_8760394784,58.368209989031655,26.729606366095105
W_11716486346,58.36821248848984,26.74646009412789
W_6694669017,58.36821256283519,26.684004458040647
W_8760394781,58.36821461771262,26.72924650726723
W_3037609412,58.36822567273422,26.76935193349083
W_12468979125,58.368225856196986,26.746089918697482
W_330044439,58.36822689049948,26.684059884798923
W_8760612312,58.3682269015991,26.723186676113993
W_8593138959,58.36822820993626,26.695921932811984
W_3034243051,58.36823078720217,26.770148468125402
W_6669645877,58.36823313213732,26.72133827871889
W_4034456371,58.36823503202576,26.695958112959264
W_13143337629,58.368237078597446,26.746087615919592
W_8157540224,58.36823807980289,26.727561908330415
W_7992943348,58.36824330155038,26.75745406028302
W_6669645882,58.36824453679272,26.720760077550793
W_12583083746,58.36824493191467,26.702816054131652
W_cluster_12618907380_12618907407,58.36824800418517,26.706132563957716
W_6690959003,58.36824839427404,26.718011539410014
W_6694669015,58.368248903760986,26.68413609737131
W_cluster_330045081_377142025_7212370973,58.36825068266203,26.746335377698774
W_6694317460,58.368253878584795,26.725287289486378
W_12621273662,58.36825400454835,26.69589145496502
W_4645623682,58.36825556182523,26.70232691153104
W_13656619282,58.368256515211556,26.734284574684356
W_8760612310,58.36826059992071,26.722696504668818
W_cluster_11716486328_4522128957,58.368261070843054,26.745459931618413
W_9026473195,58.36826311384359,26.770294751408347
W_2187463752,58.368267659074505,26.69966051965621
W_12468979124,58.36826813541813,26.746077820383373
W_2957855198,58.36827165841369,26.692489465786032
W_1116794313,58.36827167030419,26.696182410431074
W_3037609402,58.368272079706756,26.76854001931239
W_7077284767,58.36827321191045,26.69547009851385
W_12621319445,58.368273292137594,26.694410282144716
W_5885339608,58.368275327846064,26.734088025818853
W_cluster_8154319187_8154319190,58.36827691477571,26.708328363440906
W_11716486326,58.36827708742542,26.745294006744853
W_2962632289,58.36827710342113,26.701548962356622
W_7992943349,58.36827833194189,26.757597578533293
W_cluster_11414556640_12106165025_402116699,58.36827854978893,26.767451104579507
W_13656619284,58.36828011171932,26.73435909716511
W_3738158688,58.36828341177766,26.696664696719335
W_12618907379,58.36828548169499,26.706299771702447
W_12582421303,58.36828630871261,26.686089073419446
W_8760612307,58.368286504540016,26.721720075209912
W_8760610252,58.36829279730371,26.72833224563779
W_1116794994,58.36829470273516,26.692174397320564
W_13143337628,58.36830108613636,26.746071942797887
W_8760612314,58.36830249792652,26.723381295422314
W_6669678787,58.36830286940155,26.718441014010438
W_2957855199,58.36830356631335,26.69257397361188
W_11573371627,58.36830899469493,26.71787772443848
W_2454106716,58.36831006038083,26.7035575491502
W_13656619281,58.36831567879529,26.734402419127715
W_1116794412,58.36831643332042,26.696462193521537
W_12583083758,58.3683169142286,26.705946181458618
W_12468979123,58.36831697719304,26.746068751790524
W_12618907406,58.36831726379093,26.706255063783033
W_12621319429,58.36832018715305,26.694603207988727
W_8157540225,58.36832146911165,26.728045704153544
W_4034421263,58.3683219629873,26.698232040491842
W_8760612308,58.368326335763896,26.722277703626723
W_12469026423,58.3683268508202,26.746292267700746
W_331741372,58.36832936652472,26.73786364006301
W_6669645880,58.36833091896442,26.720585893149263
W_1946225289,58.368331057975226,26.692539888791515
W_4017522168,58.36833253529793,26.747395973319627
W_6694652737,58.36833400405317,26.68451858098524
W_12619117085,58.368338332430405,26.706003609521737
W_4034421252,58.368338521797234,26.698284035348557
W_cluster_11716486330_12468979141_8157879941,58.368338920625774,26.747218152193287
W_cluster_1465411118_330044621_330046164_330046240,58.368339488566406,26.683756146735192
W_330045083,58.36834132625939,26.74789180164602
W_12582421336,58.368341508071744,26.68813249378324
W_3738158690,58.36834250896114,26.696626070468263
W_6694278429,58.36834581742491,26.72356078346603
W_8157535498,58.368347523536855,26.709836824044885
W_6694669140,58.368351116968846,26.68195965027521
W_12582421386,58.36835413596022,26.689559376558382
W_12116553744,58.36835704787441,26.700859576840365
W_cluster_11331190087_248424222,58.36835734210815,26.70369065558905
W_331741370,58.36836240316464,26.738471080279684
W_12737115352,58.368366259808035,26.73505998029194
W_2961022570,58.36836654893451,26.69840037619913
W_8760911272,58.36836740592941,26.73600645650124
W_8760394787,58.36836926116848,26.73021625228348
W_6983300161,58.368370497729444,26.683547153394525
W_1116794409,58.36837095355126,26.696804286171975
W_8760610255,58.36837778775584,26.72779399167999
W_13171833031,58.368380662053085,26.735901572372732
W_3738158691,58.36838170149705,26.69728521500644
W_4034456383,58.36838315324448,26.695586244496752
W_12582421360,58.368383930323226,26.6918177263927
W_6694317473,58.368384079829674,26.725817383298924
W_330044272,58.368387036231496,26.713665008151484
W_13656619280,58.36838816082708,26.73448939506879
W_330044797,58.368389579157096,26.73600099185888
W_12618907376,58.36839055188134,26.70656778518203
W_8760394780,58.36839111442801,26.729250625749053
W_3037609406,58.36839324766667,26.769091014392483
W_3738158692,58.3683945571696,26.697366300767744
W_cluster_1946225291_2957855200_2957855201,58.36839481290323,26.692384293064425
W_8760911277,58.36839668314284,26.734961462776962
W_6694317454,58.3683973781583,26.723980205092257
W_12621319444,58.36839754873123,26.69495501520489
W_8760394785,58.36839987443907,26.73046558874229
W_cluster_11716486333_4522128958,58.36840345515995,26.74538283903609
W_8760612311,58.368403528855026,26.722711280970035
W_cluster_12106165024_402116704,58.36840423637171,26.76732173240884
W_330041688,58.36840796340711,26.734336940249758
W_11414556638,58.36840799745993,26.767959136230907
W_360477785,58.36840971757314,26.77091020211903
W_8760612309,58.36841022600186,26.722278754076214
W_6694317459,58.368411409072024,26.72486589876239
W_8760394782,58.36841279706985,26.729693361249403
W_12116553743,58.36841383232488,26.70083003684452
W_6694278430,58.36841441529679,26.72292743280217
W_cluster_6694278426_8164622905,58.36841572740858,26.721916663087406
W_13695797059,58.36841602353659,26.735889000676316
W_1116794390,58.368418177384015,26.6970997761054
W_8760612306,58.36841894827296,26.721704161158417
W_10889766881,58.36841896426142,26.748093297219175
W_cluster_12583083749_248424236,58.368419613960626,26.70584635386728
W_1946225295,58.36842275289559,26.69279891833147
W_13695797061,58.368423562777515,26.735973558900664
W_6694317471,58.368423928517565,26.725468188741967
W_4811922036,58.3684241672444,26.74822710491351
W_330040733,58.36842430710498,26.721359848717096
W_321346173,58.3684244789856,26.714666405185802
W_4393526196,58.36842462018414,26.741822893929967
W_8760394788,58.36842530639212,26.730216337462103
W_cluster_2187463755_2961022540,58.368425700463206,26.698842602926092
W_13695797060,58.368426597478155,26.736007894873975
W_12618907309,58.368429898791746,26.707749499641064
W_4645575515,58.36843011895236,26.700765967952858
W_8750995729,58.368430681028634,26.720945956148967
W_4393526198,58.368431090682535,26.741735668064685
W_4034456378,58.36843209334801,26.695620010894153
W_cluster_1946225296_330044627_330045527,58.368434092429816,26.692658649987138
W_8760911287,58.3684349093969,26.73611877191338
W_2187463756,58.368437822548955,26.698994122373154
W_12116553742,58.368438682081376,26.70081751899047
W_3738158693,58.36844197089545,26.697248459975196
W_7139933513,58.36844674765454,26.741438462510782
W_8750982597,58.368448655909205,26.713466903960743
W_7588474673,58.36845657227256,26.7572425138638
W_cluster_12621273684_12621319658_12621319659,58.36846156432881,26.69524711034271
W_12619117092,58.368462718307924,26.70490617343561
W_12619117115,58.368462726003926,26.704636773728975
W_cluster_10682636800_11200740115,58.36846837572603,26.708790370216537
W_13171833026,58.36847242795638,26.735714905625134
W_7100002206,58.368473768036246,26.713530973462124
W_8760610259,58.368474668094855,26.72862588853199
W_1116794380,58.368476693932124,26.69742337510691
W_331741367,58.36847885569714,26.73783723282973
W_2187463758,58.368481465933556,26.699258706257794
W_12621319436,58.36848239860377,26.694717874489463
W_8169719246,58.36849037310857,26.709419757243115
W_7588474674,58.36849311808984,26.75737986857978
W_8760610258,58.36849377244869,26.728740612809847
W_11573371621,58.36850402213433,26.718139414288334
W_4515975026,58.368507332229285,26.71367958940198
W_2957855203,58.36851021919344,26.692306537310902
W_cluster_12737124826_12737124835,58.368516967611455,26.735971835775686
W_3738158697,58.36852006655684,26.697876334658016
W_12618907398,58.36852195423044,26.706450968868133
W_11573371609,58.36852400651478,26.71758917305824
W_6983384643,58.36852722607306,26.702160009941576
W_cluster_6694278428_8760612320,58.36853202805376,26.72340479866405
W_13695797058,58.36853303134716,26.7356606068475
W_6694317477,58.3685350002089,26.725789375529732
W_11414556639,58.36853916262445,26.767829387541106
W_1116794365,58.36853948750112,26.69769480213207
W_12116553766,58.36854079441573,26.70169955622705
W_12116553749,58.36854340872211,26.702012353034252
W_8132449039,58.36854446197627,26.75769575326619
W_cluster_1115576970_12106165023,58.36854849703872,26.767182664438874
